Country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,
Timor-Leste,1313160.0,1313154.9185346193,1313149.2991617436,1313143.0849483048,1313136.212937145,1313128.6135097945,1313120.2096825629,1313110.916327656,1313100.63931227,1313089.274547315,1313076.7069354146,1313062.8092072026,1313047.440636207,1313030.4456186455,1313011.652102216,1312990.8698505664,1312967.8885251551,1312942.475565554,1312914.3738469207,1312883.2990921566,1312848.9370138145,1312810.9401544929,1312768.924398279,1312722.46511982,1312671.0929283306,1312614.2889711102,1312551.479750585,1312482.0313993455,1312405.2433679989,1312320.341461485,1312226.4701537164,1312122.6841216374,1312007.9389112259,1311881.0806488355,1311740.8347190924,1311585.7932945015,1311414.4016116268,1311224.9428972562,1311015.5217663832,1310784.0460244701,1310528.2066795973,1310245.456028084,1309932.983646045,1309587.6901193527,1309206.1583241099,1308784.6220848404,1308318.9320048357,1307804.518285544,1307236.3503486924,1306608.8930607087,1305916.0594225917,1305151.1595210836,1304306.8456932467,1303375.053744526,1302346.9402677494,1301212.816082169,1299962.0758920175,1298583.1245728256,1297063.300337867,1295388.7953848895,1293544.5750480965,1291514.2962922626,1289280.2270922833,1286823.1684502123,1284122.3812221936,1281155.5205690062,1277898.5811719734,1274325.8571332262,1270409.9211717641,1266121.6283110124,1261430.1499747105,1256303.045251329,1250706.3765303476,1244604.877288846,1237962.1801754201,1230741.113208078,1222904.0720803572,1214413.475084969,1205232.3054175612,1195324.7445603663,1184656.8955392449,1173197.5912647038,1160919.2799079225,1147798.9702979443,1133819.215915002,1118969.1103318573,1103245.256868796,1086652.673365572,1069205.586390505,1050928.0665987618,1031854.4615510507,1012029.5790875471,991508.5894452028,970356.6242549845,948648.0562403393,926465.4750444414,903898.3811642491,881041.6366607914,857993.7374556668,834854.968233787,811725.521142905,788703.6537213085,765883.9537945463,743355.786845822,721201.9656047834,699497.6812434583,678309.7220341808,657695.9717336692,637705.1852483389,618377.0152297528,599742.256477608,581823.2759149584,564634.580815876,548183.4922248556,532470.8851016884,517491.95724974456,503237.0053627005,489692.18115074915,476840.20932670106,464661.0573842735,453132.5459846948,442230.89777802693,431931.22009421553,422207.9286114808,413035.100871513,404386.78377625975,396237.2458646707,388561.17683275347,381333.8532927842,374531.2649796264,368130.20828191284,362108.35529475624,356444.29965183226,351117.5823446833,346108.7035127054,341399.12169604877,336971.2419373888,332808.3969871293,328894.8224219457,325215.6270165337,321756.76005308324,318504.97656477144,315447.8011862404,312573.4915313482,309871.00148538896,307329.94485183724,304940.55986414663,302693.6745391145,300580.67327863496,298593.46476912615,296724.45121011126,294966.49903519487,293312.9110809087,291757.40003177465,290294.06345139677,288917.3604668149,287622.0889123842,286403.36508379085,285256.6035407132,284177.49873494054,
Namibia,2530256.0,2530037.6005792385,2529796.126111313,2529529.146291028,2529233.97655106,2528907.6519236416,2528546.89805632,2528148.099647971,2527707.2655732124,2527219.9906787984,2526681.413871459,2526086.1721834172,2525428.3505336796,2524701.4267543256,2523898.2115664207,2523010.78316327,2522030.416035766,2520947.5035672155,2519751.474153606,2518430.7004663753,2516972.4015687034,2515362.5376411546,2513585.6971691838,2511624.976423418,2509461.851592197,2507076.043444462,2504445.375250522,2501545.624820673,2498350.371277823,2494830.838788231,2490955.7388706976,2486691.113556241,2482000.184061913,2476843.207561571,2471177.3478647294,2464956.5673821415,2458131.5450773817,2450649.6315497984,2442454.850928677,2433487.9585321266,2423686.5711143147,2412985.380375196,2401316.4651921378,2388609.7210348654,2374793.4174373993,2359794.902971441,2343541.4680557875,2325961.3770165704,2306985.0773810344,2286546.579021124,2264585.004567456,2241046.2921313844,2215885.0120744198,2189066.268819031,2160567.628550335,2130381.006532121,2098514.4336502026,2064993.6193217128,2029863.2178194986,1993187.7057614105,1955051.7875853933,1915560.2617704396,1874837.2978007696,1833025.1023245174,1790281.9864742123,1746779.8849478965,1702701.3973652902,1658236.464180718,1613578.810763736,1568922.3059719312,1524457.3790616174,1480367.641119699,1436826.8393876147,1393996.2429492234,1352022.529379077,1311036.2202663638,1271150.6694805075,1232461.5848694472,1195047.0385172172,1158967.9133163283,1124268.7058894995,1090978.6110561714,1059112.8116900288,1028673.9030335458,999653.3825513049,972033.1487467858,945786.9754691127,920881.8990002413,897279.5397821058,874937.2774743623,853809.3269370119,833847.6864058207,815002.9561748857,797225.0460193469,780463.7676691988,764669.327577924,749792.7286474146,735786.0895726847,722602.8939371593,710198.1771703658,698528.6626123148,687552.8512419953,677231.07633208,667525.5258166491,658400.2431054967,649821.1043290546,641755.7839846736,634173.7061532518,627045.9876982896,620345.376164266,614046.1811564881,608124.2059091071,602556.6753116819,597322.1652522087,592400.5323207185,587772.8444029763,583421.3141872716,579329.2337780709,575480.9127450202,571861.6183132954,568457.5184200994,565255.6276528691,562243.7557541912,559410.4603198171,556744.9990863322,554237.2876311665,551877.8595460914,549657.8263006336,547568.842107463,545603.0709467692,543753.1545963458,542012.1820769737,540373.6621990628,538831.4978130318,537379.9611362421,536013.6707671491,534727.5702792034,533516.9081267486,532377.2187551466,531304.3050666214,530294.2218828279,529343.2604529867,528447.9339414303,527604.9638956886,526811.2675198208,526063.9457435536,525360.2720586711,524697.6820389004,524073.7635340216,523486.2474469523,522932.9991268421,522412.01024176675,521921.3912083138,521459.3640350979,521024.25566572964,520614.4916671543,520228.5903669541,519865.15728956705,519522.8799885388,519200.52313910174,
Switzerland,8606527.0,8599513.16624005,8591771.104180587,8583227.514146196,8573802.226748053,8563407.670706833,8551948.325577212,8539320.164609604,8525410.096104497,8510095.414113631,8493243.27025625,8474710.185529426,8454341.619615119,8431971.622733213,8407422.598401647,8380505.210179005,8351018.470446275,8318750.054400698,8283476.887236429,8244966.056554723,8202976.104463661,8157258.756243476,8107561.140822786,8053628.554300771,7995207.809600415,7932051.202313362,7863921.1041382,7790595.17055543,7711872.117236368,7627577.982902566,7537572.753541077,7441757.176147458,7340079.54331159,7232542.18592768,7119207.374753766,7000202.307586458,6875722.852659697,6746035.730225378,6611478.864958181,6472459.697653093,6329451.33885893,6182986.557396399,6033649.717909691,5882066.904952572,5728894.585010585,5574807.250016658,5420484.55598092,5266598.487227399,5113801.070578438,4962713.120162129,4813914.4104150385,4667935.5741832405,4525251.909226892,4386279.161452303,4251371.246674258,4120819.7810452715,3994855.2186213997,3873649.3516382733,3757318.898841068,3645929.903417239,3539502.674057733,3438017.026798184,3341417.617543891,3249619.1917568943,3162511.6147610964,3079964.5820122873,3001831.943224383,2927955.5976535883,2858168.946641459,2792299.909956171,2730173.4932301133,2671613.986176546,2616446.7642340846,2564499.786025411,2515604.7596335486,2469598.0761586144,2426321.5044818013,2385622.697917628,2347355.5380401975,2311380.3423142266,2277563.9618327804,2245779.78746205,2215907.6828801036,2187833.865505344,2161450.7369514275,2136656.683941207,2113355.8581094034,2091457.9375645246,2070877.879939931,2051535.6701412,2033356.0680666238,2016268.3580655572,2000206.1053862243,1985106.9158040765,1970912.2066215212,1957566.9836844958,1945019.6313238307,1933221.7082468574,1922127.757325475,1911695.12221601,1901883.7761895692,1892656.1590443838,1883977.0242946623,1875813.295048972,1868133.928435199,1860909.7885359088,1854113.5268467942,1847719.4705780537,1841703.5173463698,1836043.0370450248,1830716.7797363142,1825704.7893527823,1820988.32298303,1816549.775171576,1812372.6072781715,1808441.281050851,1804741.1968034864,1801258.6351690097,1797980.702895287,1794895.2817763179,1791990.9811689495,1789257.0931840227,1786683.5510191575,1784260.8896427231,1781980.2092214948,1779833.1405959218,1777811.8131524331,1775908.8244919009,1774117.212182069,1772430.4270921354,1770842.3085427512,1769347.0608479748,1767939.2314359143,1766613.690201599,1765365.610244515,1764190.4496330742,1763083.9344436792,1762042.0427794268,1761060.9896698287,1760137.213072642,1759267.3604926136,1758448.2766659313,1757676.991744885,1756950.7103872718,1756266.8013733653,1755622.7879119092,1755016.3385317812,1754445.2584512723,1753907.4815727447,1753401.0628238579,1752924.1710939966,1752475.082469391,1752052.1739965784,1751653.917664654,1751278.874736565,1750925.6907182953,1750593.0904040134,1750279.872971551,1749984.907770681,1749707.1304023738,
Iceland,338871.0,338468.5198958065,338024.5990956407,337535.1630332436,336995.7785800882,336401.6317413864,335747.50609010283,335027.7626031282,334236.321645903,333366.6480494126,332411.7403807162,331364.1257186289,330215.86153645226,328958.5460642604,327583.33948080876,326080.99773893884,324441.921310528,322656.2210428015,320713.8036658642,318604.4788161512,316318.08939753217,313844.66677088867,311174.6114264317,308298.8986133723,305209.30747934204,301898.6706220609,298361.13927263045,294592.4574566092,290590.23655647226,286354.21982335165,281886.5252167767,277191.8525562102,272277.6429944989,267154.17670503206,261834.59801355624,256334.85880446588,250673.57472794043,244871.79366374807,238952.68033060848,232941.12593601586,226863.2966288602,220746.13862618094,214616.86072594768,208502.4146346624,202428.9971336391,196421.59035457214,190503.5596238048,184696.3208058417,179019.08257121503,173488.67071265416,168119.43022203332,162923.20106140737,157909.36049917454,153084.92018379804,148454.66926626046,144021.35006231428,139785.85622101306,135747.44460441844,131903.94994453253,128251.99700658304,124787.20427617701,121504.37421754828,118397.66838794251,115460.76501072923,112686.9986294024,110069.48196078192,107601.21017890505,105275.14924179233,103084.30915125534,101021.80355026586,99080.89754884882,97255.04487297828,95537.91586557815,93923.41781011854,92405.708768706,90979.20564629657,89638.58809906148,88378.79862533556,87195.03983465252,86082.76935145703,85037.69307425013,84055.75706457127,83133.13855920051,82266.23629844982,81451.66057310783,80686.22300769282,79966.92637730596,79290.95453537579,78655.66251548332,78058.56695495611,77497.33679666581,76969.78440298574,76473.85702604285,76007.62869481365,75569.29251143796,75157.1533398632,74769.62091467272,74405.20332068416,74062.5008646212,73740.20030399774,73437.06942485354,73151.95195460565,72883.76278484703,72631.48349840684,72394.15817369132,72170.8894574549,71960.8348868665,71763.20344596545,71577.25234367378,71402.28399757744,71237.64321122658,71082.7145310418,70936.91977887556,70799.71573474535,70670.59197272835,70549.06883450848,70434.69553079424,70327.04836455948,70225.72906769704,70130.36324172078,70040.59889858203,69956.10509340574,69876.57063990136,69801.70291203061,69731.22671565089,69664.88323362147,69602.4290357589,69543.63514821025,69488.28618473989,69436.17952687704,69387.1245582146,69340.941944162,69297.46295529556,69256.52883468344,69217.99019984242,69181.70648478379,69147.54541428552,69115.38250951472,69085.10062569508,69056.58951491391,69029.74541770479,69004.47067816091,68980.67338168145,68958.2670161243,68937.17015120102,68917.30613870388,68898.60283001856,68880.99231011789,68864.4106485266,68848.79766369358,68834.09670252526,68820.25443261483,68807.2206464852,68794.94807821658,68783.3922298647,68772.51120942307,68762.2655779808,68752.61820409742,68743.53412991915,68734.98044343472,
Brunei,436480.0,436450.1576695714,436417.16107223503,436380.677643247,436340.33993957075,436295.74202318804,436246.43548039667,436191.9250376734,436131.66373950196,436065.04765082675,435991.4100315608,435910.01494005887,435820.05021975946,435720.6198159998,435610.7353543425,435489.3069352214,435355.1330780616,435206.88975200796,435043.11842982454,434862.2131010619,434662.4061819148,434441.75326308486,434198.116638049,433929.147578329,433632.26730691665,433304.6466579967,432943.1844557569,432544.4845658826,432104.83183195675,431620.1668185236,431086.0597267331,430497.68360403465,429849.78711687133,429136.66760456667,428352.1443928346,427489.5337824419,426541.6257125587,425500.6641039808,424358.33082005143,423105.7358596928,421733.41481704416,420231.3355847127,418588.9164390845,416795.0578436409,414838.19065861613,412706.34316849965,410387.2297399312,407868.36383821844,405137.1976656408,402181.29037826613,398988.50639241043,395547.24385948485,391846.69243311434,387877.1183418853,383630.1720775843,379099.21187587344,374279.6358367939,369169.2109046812,363768.38507948705,358080.5703013053,352112.3791413328,345873.7990241214,339378.2904373899,332642.79544960667,325687.6461307249,318536.36998103576,311215.3896225808,303753.6264860907,296182.01300669793,288532.94105491316,280839.6584064298,273135.6433265308,265453.98108570685,257826.7678726419,250284.56488449415,242855.92170425283,235566.98301477273,228441.18739162778,221499.06155729527,214758.10837809692,208232.78311869578,201934.54439421013,195871.97587341216,190050.95776217338,184474.87875033187,179144.8756233845,174060.08684770705,169217.91166133864,164614.26582083592,160243.82703359905,156100.265357124,152176.45510727292,148464.66652761766,144956.7355174951,141644.21293103325,138518.4918486433,135570.91680965447,132792.87381817107,130175.86466617139,127711.56671962826,125391.87925555445,123208.95958357758,121155.2487856637,119223.48997831847,117406.7394779187,115698.37250839312,114092.08437671451,112581.88791516336,111162.1081491114,109827.37456499305,108572.61183010903,107393.02932481893,106284.10966884225,105241.59689627032,104261.48418891632,103340.00169838774,102473.60428701289,101658.95961931194,100892.9364333458,100172.59326821467,99495.16755173207,98858.06518164488,98258.85054780406,97695.23705370382,97165.07814199533,96666.3586953545,96197.18703759987,95755.78739409377,95340.49256758566,94949.737436372,94582.05242640493,94236.05767762463,93910.45743595589,93604.03480736155,93315.64686118271,93044.22003544727,92788.74582328007,92548.27673794181,92321.92253412967,92108.84665742717,91908.26294181039,91719.43248670346,91541.66076166893,91374.29487036119,91216.72100241508,91068.36204317989,90928.67532444546,90797.15053853625,90673.30775271809,90556.69558249786,90446.88944557589,90343.48995362358,90246.12138240051,90154.4302498578,90068.08397823707,89986.7696341481,89910.19275847437,89838.07625048803,89770.15934065245,89706.1966062243,
Kyrgyzstan,6489139.0,6486499.022211569,6483582.196548131,6480359.927515695,6476800.7626454,6472870.128485807,6468530.047209745,6463738.833054091,6458450.768904547,6452615.763388516,6446178.989348115,6439080.50528386,6431254.862121207,6422630.698749866,6413130.330885935,6402669.3393355515,6391156.165457283,6378491.723473691,6364569.041813034,6349272.949132326,6332479.8205506345,6314057.406988099,6293864.77199253,6271752.363039298,6247562.249848929,6221128.564680891,6192278.183088191,6160831.6831383305,6126604.630350739,6089409.22082308,6049056.326525159,6005357.971062881,5958130.257057669,5907196.757856621,5852392.358758511,5793567.512204173,5730592.858957279,5663364.113586026,5591807.0785586545,5515882.656433673,5435591.647062604,5350979.099468591,5262138.0176084135,5169212.151526155,5072397.6400566315,4971943.329313881,4868149.585599841,4761365.509673493,4651984.618870329,4540438.938983069,4427191.790395376,4312729.495181927,4197552.290413272,4082164.858380633,3967066.8505968913,3852743.7864573253,3739658.6889104596,3628244.749109239,3518899.2439767057,3411978.8484183564,3307796.3963289373,3206619.0795833333,3108667.9767638366,3014118.775301909,2923103.5304930974,2835713.240494241,2752001.0245694416,2671985.735044655,2595655.8012237023,2522973.16179794,2453877.146231804,2388288.208378195,2326111.434466899,2267239.7685593334,2211556.929759634,2158940.0036344365,2109261.705837689,2062392.3343986731,2018201.4209909302,1976559.1082425858,1937337.280047639,1900410.466629509,1865656.5556332818,1832957.3344130428,1802198.8853424196,1773271.8592165168,1746071.645638645,1720498.4592089206,1696457.3551716416,1673858.190018726,1652615.5394638048,1632648.5813335078,1613880.9538734152,1596240.594728301,1579659.568649617,1564073.8859001335,1549423.3173323947,1535651.208440496,1522704.294132316,1510532.5177725658,1499088.8534825952,1488329.1356455013,1478211.8934962035,1468698.193386922,1459751.4877001178,1451337.4722101518,1443423.9493020016,1435980.699653126,1428979.3603309186,1422393.3104386863,1416197.562835558,1410368.662722912,1404884.5920924817,1399724.6802577928,1394869.5196501412,1390300.8870030309,1386001.6694464388,1381955.7953070446,1378148.1691824407,1374564.6111946262,1371191.8000992986,1368017.2200160143,1365029.1105298726,1362216.4199872634,1359568.7617501195,1357076.373234619,1354730.077550747,1352521.2475707373,1350441.772269087,1348484.025191012,1346640.8349212892,1344905.4573548636,1343271.549768487,1341733.1464815836,1340284.6360298924,1338920.7397989095,1337636.4919184006,1336427.220480675,1335288.5298471623,1334216.2840684336,1333206.5913525727,1332255.7894415525,1331360.431930855,1330517.275362882,1329723.2671499879,1328975.5342286401,1328271.3723756315,1327608.236209667,1326983.7297506519,1326395.5975913554,1325841.716577636,1325320.0879734894,1324828.8301386547,1324366.1716017623,1323930.444577346,1323520.0788570167,1323133.5960526322,1322769.6042134191,1322426.7927314902,1322103.9275711647,
Bhutan,769781.0,769762.7934832996,769742.6605630391,769720.3975857693,769695.7794072168,769668.5571335949,769638.4556274007,769605.1707527615,769568.3663343326,769527.6708063706,769482.6735031292,769432.9205785649,769377.9105006062,769317.0890855306,769249.8440222549,769175.4988408767,769093.3062698231,769002.4409227499,768901.9912505322,768790.950695646,768668.2079613875,768532.5363350798,768382.5819599391,768216.850983446,768033.6954765044,767831.2980165995,767607.6548477574,767360.5574895263,767087.5726911395,766786.020623179,766452.9511825243,766085.1183182742,765678.9522603578,765230.5295894442,764735.5410312817,764189.2570031434,763586.4908089829,762921.5595735444,762188.243031003,761379.7401392965,760488.6241589262,759506.7958435838,758425.436313773,757234.9590451502,755924.9624033641,754484.1841386507,752900.4583256964,751160.6768257929,749250.7572164298,747155.6192222699,744859.1724207231,742344.3185297832,739592.9713432451,736586.0984421088,733303.7892808634,729725.3535272774,725829.454856605,721594.2850516397,716997.7823069664,712017.8983436481,706632.9169160115,700821.8251861468,694564.7387340071,687843.3760327023,680641.5774169943,672945.8619132511,664746.0013926101,656035.6082112559,646812.7025727836,637080.24346986,626846.5948004988,616125.8983491338,604938.3262277727,593310.188991893,581273.8776628526,568867.6263449303,556135.0900447401,543124.7425786731,529889.1086809748,516483.8552139165,502966.7755386698,489396.7072981354,475832.4281497458,462331.57405158615,448949.6231868051,435738.9834596055,422748.21328326943,410021.39657041535,397597.68287840806,385510.99569755245,373789.90135527693,362457.6267717431,351532.2007189833,341026.70943294617,330949.62987263117,321305.22534002626,312093.98039254674,303313.05211917957,294956.7252172341,287016.85578486416,279483.2927413294,272344.2702689926,265586.766105736,259196.8229227229,253159.83181159143,247460.77896155842,242084.4557710455,237015.63728748704,232239.2282655283,227740.3833204759,223504.60209954885,219517.80278609396,215766.37810573512,212237.23479434167,208917.82038332667,205796.13872726657,202860.7565364051,200100.80265385914,197505.96135264658,195066.46116552074,192773.06010281778,190617.0283741132,188590.12911876512,186684.5980186797,184893.12207043718,183208.81806583286,181625.21107962154,180136.21311780767,178736.10230513854,177419.50254899907,176181.36396474054,175016.94403194333,173921.7895569433,172891.7195099493,171922.80858764632,171011.37187764098,170153.9500581833,169347.2956587953,168588.35992576365,167874.2806121384,167202.3703637101,166570.10589752195,165975.11777281566,165415.18085300393,164888.20531503813,164392.22824354906,163925.40573801968,163486.00553486808,163072.40008336885,162683.06006251823,162316.54830863365,161971.51412959865,161646.68797847207,161340.87646367023,161052.9576765161,160781.8768124091,160526.64206901714,160286.32080274785,160060.03592714996,159846.96253766623,
Sri Lanka,21392498.0,21391929.162120603,21391300.140538562,21390604.573919345,21389835.42989002,21388984.934752192,21388044.49536339,21387004.61348058,21385854.790908836,21384583.424911972,21383177.692850705,21381623.42491642,21379904.96390888,21378005.010646358,21375904.45349641,21373582.18085576,21371014.87474781,21368176.783535685,21365039.472114068,21361571.547380798,21357738.356735572,21353501.657234397,21348819.252832737,21343644.597276464,21337926.3590874,21331607.946733896,21324626.990046058,21316914.77520398,21308395.630186237,21298986.257234264,21288595.009901546,21277121.11134965,21264453.812207416,21250471.48526437,21235040.65664785,21218014.973164547,21199234.10540137,21178522.59274494,21155688.630310316,21130522.80824299,21102796.81495181,21072262.110734213,21038648.602875557,21001663.333831273,20960989.216432642,20916283.864478506,20867178.53979013,20813277.29816551,20754156.383817133,20689363.939199857,20618420.154461935,20540817.90394204,20456024.022330936,20363481.33063059,20262611.512021758,20152819.023058154,20033496.11227419,19904029.116518803,19763806.108641457,19612225.995306913,19448709.10331951,19272709.199210916,19083726.887479685,18881324.29197223,18665140.554725472,18434907.980235368,18190468.23967568,17931788.075025193,17658973.782424107,17372283.799154803,17072138.570770334,16759126.95117575,16434008.463712448,16097710.895176975,15751322.85161944,15396081.173389494,15033353.384085221,14664615.669563882,14291427.044277271,13915400.72608786,13538173.867261615,13161376.891987732,12786603.642587308,12415383.547722677,12049156.830955101,11689253.532020688,11336876.862562152,10993091.226209491,10658814.869982993,10334816.95341918,10021718.61483204,9719997.559488257,9429995.489078473,9151927.735453373,8885894.465846185,8631892.8697604,8389829.776477352,8159534.241737703,7940769.846801365,7733246.236645548,7536629.911166531,7350554.026572832,7174627.105672257,7008440.794839415,6851576.524219274,6703611.191705715,6564121.979883325,6432690.287623768,6308904.937314602,6192364.724788513,6082680.373424703,5979476.004999499,5882390.17761577,5791076.570704242,5705204.375221818,5624458.433305471,5548539.1902585,5477162.48982351,5410059.239117898,5346974.980179218,5287669.411501266,5231915.833497832,5179500.588265981,5130222.458410508,5083892.075758614,5040331.318929661,4999372.722396738,4960858.901975614,4924641.991775271,4890583.1033551255,4858551.804867034,4828425.62560796,4800089.581257072,4773435.72244488,4748362.709359624,4724775.408553673,4702584.510538051,4681706.172365655,4662061.677861272,4643577.121375912,4626183.107523888,4609814.472195967,4594410.018147636,4579912.2694807695,4566267.239467116,4553424.214233748,4541335.549239508,4529956.479511819,4519244.941151778,4509161.404466766,4499668.71757529,4490731.96007497,4482318.305804519,4474396.894386375,4466938.710942951,4459916.473275234,4453304.526118668,4447078.742184541,4441216.429326213,4435696.24356247,
Papua New Guinea,8911519.0,8911516.670946786,8911514.095327036,8911511.247038022,8911508.097213903,8911504.613932844,8911500.761893785,8911496.5020587,8911491.791256947,8911486.581747692,8911480.820736844,8911474.449841058,8911467.404496815,8911459.613306092,8911450.99731317,8911441.469204444,8911430.9324239,8911419.280194918,8911406.394438596,8911392.14457738,8911376.386213083,8911358.9596633,8911339.688345052,8911318.376985606,8911294.809645163,8911268.74753112,8911239.926578777,8911208.054778758,8911172.809221739,8911133.832828145,8911090.7307359,8911043.066305216,8910990.356698884,8910932.068000581,8910867.609814877,8910796.329295596,8910717.504549917,8910630.33734146,8910533.945024535,8910427.351634538,8910309.47803131,8910179.131009515,8910034.991268413,8909875.600104367,8909699.344716575,8909504.441971675,8909288.920450771,8909050.60063411,8908787.07300762,8908495.67386604,8908173.458616158,8907817.17228511,8907423.216948917,8906987.61581022,8906505.973529538,8905973.432453854,8905384.624365447,8904733.617231248,8904013.856511569,8903218.100504767,8902338.349060528,8901365.765120855,8900290.588367857,8899102.040154608,8897788.219036685,8896335.986013828,8894730.83835497,8892956.771266162,8890996.126296561,8888829.42515615,8886435.188048508,8883789.735033736,8880866.969328739,8877638.141194426,8874071.591061158,8870132.470724838,8865782.441185536,8860979.346316801,8855676.860976938,8849824.113194637,8843365.279718032,8836239.15480346,8828378.693257242,8819710.52773509,8810154.464072932,8799622.95515291,8788020.561222984,8775243.398585904,8761178.586796572,8745703.705275541,8728686.26943616,8709983.243743861,8689440.610529758,8666893.017590517,8642163.531668434,8615063.529755004,8585392.764951823,8552939.64826781,8517481.79283025,8478786.869811075,8436613.830599511,8390714.54898203,8340835.9378563035,8286722.593000575,8228120.0032950835,8164778.363555862,8096457.004854525,8022929.426477364,7943988.902973515,7859454.588757576,7769177.999002344,7673049.7257705955,7571006.172804499,7463036.063970739,7349186.451310071,7229567.891198706,7104358.498002508,6973806.528674373,6838231.235850262,6698021.790485459,6553634.064529046,6405585.32256211,6254446.8372933315,6100834.626421081,5945398.677907705,5788810.984497281,5631752.955908282,5474902.644103722,5318922.366777713,5164447.195677737,5012074.661473862,4862356.14296139,4715790.009652882,4572816.710544358,4433815.813056475,4299104.835956219,4168939.7848214516,4043517.086686741,3922976.740043152,3807406.3489051093,3696845.792566719,3591292.3277182486,3490705.8173981486,3395013.981414838,3304117.4853406353,3217894.741983112,3136206.3783849413,3058899.2866062904,2985810.2526458544,2916769.1444692044,2851601.6731742295,2790131.7532531363,2732183.474442942,2677582.737296429,2626158.575745536,2577744.2015080424,2532177.8161395486,2489303.212306819,2448970.200337896,2411034.888654834,
Seychelles,98116.0,98093.16344663259,98067.92225007349,98040.02537345998,98009.19605322358,97975.12926965072,97937.48899353392,97895.90519177266,97849.97058035074,97799.23711104492,97743.21217922146,97681.35454151781,97613.0699409565,97537.70643317094,97454.54941532145,97362.81636918151,97261.65133490381,97150.11914385694,97027.19945376593,96891.78064057039,96742.65362858343,96578.50575600039,96397.91481263228,96199.34339713215,95981.13379485655,95741.50362643071,95478.54254144288,95190.21028069593,94874.33651296532,94528.62289683791,94150.64782145999,93737.87440426921,93287.66234147972,92797.28417846527,92263.94664338794,91684.8176467471,91057.05943587865,90377.8683514636,89644.5214633153,88854.43000701556,88005.19945335288,87094.69556759519,86121.11524052735,85083.06061386,83979.61456481261,82810.4147433113,81575.72309331702,80276.48787559177,78914.39417787355,77491.89940073663,76012.25074531409,74479.48149294355,72898.38430683219,71274.46093964165,69613.84786929759,67923.22126106496,66209.68133101068,64480.62394131261,62743.601522503624,61006.18065673186,59275.8016486616,57559.64579116927,55864.51529498975,54196.7299777931,52562.04355463286,50965.58122136792,49411.79893934612,47904.46370564674,46446.65339884592,45040.77287669492,43688.58533133929,42391.25409315926,41149.39281788238,39963.12114054167,38832.12279340589,37755.704396273795,36732.85298861172,35762.29084361958,34842.52660569114,33971.9020505513,33148.63417054274,32370.852225385657,31636.630197549857,30944.014314245822,30291.04653773079,29675.783839881235,29096.31398242281,28550.768160000927,28037.33068054185,27554.246438885155,27099.82616415735,26672.45002226298,26270.56973369449,25892.7095028969,25537.46599780846,25203.507536836547,24889.57268898477,24594.46838919663,24317.067731627438,24056.307497276743,23811.185530464856,23580.75799333506,23364.136606157103,23160.48584475692,22969.020207619582,22789.001498649748,22619.73621807402,22460.573014545927,22310.900255814413,22170.14369067195,22037.764226042418,21913.25581714354,21796.143444302743,21685.981239065553,21582.350679217947,21484.85890067742,21393.137121118387,21306.839127276777,21225.639883987176,21149.23420989056,21077.335537601073,21009.674758693283,20945.999133021145,20886.071271250123,20829.668179943907,20776.580366500897,20726.61100329963,20679.575141662634,20635.29897897553,20593.619169686714,20554.38218182952,20517.44369372715,20482.668028224274,20449.927624691987,20419.10254112002,20390.07999183596,20362.75390926265,20337.024538564372,20312.798052195736,20289.986193694425,20268.50593893031,20248.279182483082,20229.23244005375,20211.29657190258,20194.406521440178,20178.50107105116,20163.522612410867,20149.416930714477,20136.13300277356,20123.62280622908,20111.84114193858,20100.745465268286,20090.29572961691,20080.45423760195,20071.185503321976,20062.456118637023,20054.234630414372,20046.491429946156,20039.19864245444,20032.330021164173,
