Country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,
Haiti,6948.0,7682.495916258513,8494.405396941042,9391.835836156046,10383.732203016903,11479.961000342937,12691.402035526678,14030.048690675496,15509.11721824981,17143.1657223579,18948.223436716115,20941.93092161827,23143.69151612332,25574.835103059846,28258.79380695428,31221.290526487486,34490.53983630842,38097.461587909034,42075.90636965804,46462.892047181645,51298.849822239,56627.87800050172,62498.00054458559,68961.42651514924,76074.80551577701,83899.47318581518,92501.67865108479,101952.78375360045,112329.42310498081,123713.61027708593,136192.77282032915,149859.6960401233,164812.3535485279,181153.59709908787,198990.67524325504,218434.54991648547,239598.97442661002,262599.2949079896,287550.93791369663,314567.54819718964,343758.74100118,375227.4434858784,409066.8089203279,445356.69803448924,484159.7451857371,525517.0572083825,569443.604247706,615923.4126908848,664904.7118067999,716295.2093190729,769957.7099392026,825706.346156822,883303.7029440039,942459.0993760003,1002828.3354992511,1064015.1478414426,1125574.5469584307,1187018.1763535272,1247821.7003656905,1307434.0642077522,1365288.4528336679,1420814.5636483976,1473451.6905120853,1522662.089978537,1567944.0758704809,1608844.168559223,1644967.7869801617,1675988.038363385,1701652.1939438928,1721785.678421571,1736293.5422953288,1745159.3997950451,1748442.1128199121,1746270.5454091898,1738836.68729793,1726387.6075283675,1709216.6790870165,1687654.4387044704,1662059.4533387884,1632809.527776749,1600293.464426815,1564903.573067661,1527029.069827223,1487050.4030919066,1445334.5216163557,1402231.1018214498,1358069.6468758027,1313157.3924440634,1267777.945564607,1222190.5609179374,1176629.9521482012,1131306.555513949,1086407.1597360931,1042095.8218124124,998514.9823297263,955786.7621367277,914014.3277968693,873283.3472644646,833663.4141856902,795209.5231970731,757963.4789661844,721955.2144398674,687204.1182624255,653720.2511865216,621505.470163308,590554.4934181708,560855.8717782481,532392.879255609,505144.3212562324,479085.266904228,454187.7092096064,430421.1535638857,407753.1423218738,386149.7201656208,365575.8455111244,345995.7459588449,327373.2346174887,309671.97719240113,292855.72830567276,276888.5273361824,261734.86849956593,247359.8407367951,233729.24466546008,220809.68757560203,208568.65951933796,196974.59270922738,185996.9065030733,175606.03952206517,165773.47087716952,156471.73174375526,147674.40905202852,139356.1419398885,131492.61262884559,124060.53212833183,117037.62207415045,110402.59305707428,104135.12038094153,98215.81760415102,92626.2084718305,87348.69765481947,82366.54059118855,77663.81287836816,73225.37931422722,69036.86302645324,65084.614673079086,61355.68209165408,57837.780123328776,54519.261572140174,51389.08837294338,48436.80353186875,45652.504300642446,43026.815515837894,40550.86449087217,38216.2563645737,36015.050458285805,33939.737759512536,31983.21893080652,30138.78359195652,28400.09023418061,26761.147110989266,
Japan,23510.0,25997.800765795026,28748.618351194255,31790.206228133626,35153.2345124876,38871.5939399242,42982.73061153084,47528.01515588329,52553.14921987797,58108.61284778342,64250.15670210186,71039.34412239889,78544.14601652534,86839.59433435697,96008.49976618035,106142.23846700143,117341.6139281295,129717.80025645328,143393.37323707374,158503.43592034528,175196.8451595609,193637.54701353423,214006.0262995869,236500.878212965,261340.5067398565,288764.95660248696,319037.8808827889,352448.64869289444,389314.59290714416,429983.3922363635,474835.589092684,524287.22233526583,578792.5656571024,638846.9503214171,704989.6221734018,777806.6179880864,857933.5790628963,946058.4349880858,1042923.8970105076,1149329.5890116831,1266133.7513638558,1394254.3170332452,1534669.139000619,1688415.2406788077,1856586.7001064345,2040330.966987138,2240843.2715332056,2459358.6529172068,2697141.392519023,2955471.261132273,3235626.2616833765,3538861.456858995,3866383.458017963,4219320.396786131,4598687.030661162,5005345.287713741,5439959.94233089,5902950.8163265055,6394441.08523529,6914204.063547657,7461609.54864793,8035571.7943672715,8634501.859802525,9256266.942625526,9898159.958678413,10556882.527183492,11228544.418999786,11908682.106861427,12592298.5805092,13273925.489005756,13947707.362634106,14607506.843709914,15247027.965068469,15859953.280938465,16440089.362841358,16981514.9897764,17478724.970012043,17926763.07910196,18321338.24143628,18658918.94026947,18936801.88685598,19153152.932532392,19307019.99730976,19398318.54286902,19427792.227237828,19396952.342737246,19308000.29979586,19163737.402761813,18967466.89556124,18722892.68035621,18434018.47839829,18105050.900450528,17740309.27644038,17344143.5716206,16920862.081892885,16474670.456748538,16009619.18886407,15529564.118619233,15038134.703884933,14538711.55452955,14034412.530599095,13528085.039542776,13022304.6406176,12519378.391212882,12021352.134759704,11530020.903560614,11046941.596985087,10573447.214351064,10110662.363770962,9659519.121537833,9220773.098954514,8795019.550018597,8382708.739413202,7984161.100541791,7599581.347595279,7229071.935094973,6872645.622283996,6530237.006639288,6201713.306150808,5886884.06197461,5585510.066845224,5297311.396989337,5021974.6239206875,4759159.305149121,4508503.7188363485,4269629.965524225,4042148.4528655116,3825661.837696373,3619768.4350086027,3424065.1864248766,3238150.2014756827,3061624.9380524457,2894096.0253495523,2735176.8159589553,2584488.639681209,2441661.855684413,2306336.664006524,2178163.7643807856,2056804.8296437874,1941932.85889937,1833232.4008348365,1730399.6845923779,1633142.6307235705,1541180.8187747598,1454245.3949175316,1372078.886332835,1294435.018664198,1221078.453658908,1151784.5331405345,1086338.9773240553,1024537.5737694389,966185.8532642612,911098.754015274,859100.28210753,810023.1677078474,763708.5259967285,720005.5129277976,678770.9906105511,639869.1939110302,603171.4083600778,
Greece,3939.0,4355.625385348128,4816.235484810731,5325.455784302785,5888.3941417092,6510.690221270903,7198.569720439477,7958.90394609244,8799.27512127562,9728.047936437562,10754.447765899567,11888.64639300057,13141.85533424478,14526.427673361679,16055.96883697089,17745.456940412354,19611.37315987323,21671.842672893374,23946.786588357914,26458.085174228396,29229.752657671437,32288.123546047773,35662.050202546656,39383.111117566164,43485.82958573634,48007.89962994069,52990.42044433227,58478.131575260006,64519.65178094032,71167.70951444397,78479.36656978911,86516.2180962512,95344.57178485105,105035.58421749744,115665.34495200912,127314.89313263679,140070.1472540836,154021.72611784626,169264.63362622156,185897.78508375125,204023.34055724082,223745.81137606537,245170.91011918665,268404.1054356822,293548.84897358157,320704.4476733851,349963.5534168403,381409.2611025555,415111.8162199391,451124.94295350043,489481.8475271015,530190.9654312157,573231.538393976,618549.1845191078,666051.6307166133,715604.7872013751,767029.4440593057,820098.8321230736,874537.2846577254,930020.3032916922,986176.204430568,1042589.5250527973,1098806.3146373346,1154341.1603870685,1208686.047574502,1261320.6229425722,1311723.5697994651,1359384.696758418,1403817.147842347,1444569.2452940552,1481235.3961444346,1513465.5738754177,1540972.9741367772,1563539.5032016695,1581019.0371199604,1593338.2796191631,1600495.39711834,1602556.66925931,1599651.3441265929,1591965.127888973,1579732.6908060075,1563229.5410362608,1542763.6351622783,1518667.0715801355,1491288.129534329,1460983.8252918753,1428113.2455501629,1393031.6072169093,1356085.2708434511,1317607.5100892277,1277915.3069476404,1237306.746851286,1196059.2727451576,1154428.5513674137,1112647.8900901643,1070928.1545777142,1029458.0734211034,988404.8643186174,947915.1111870346,908115.8181241888,869115.6084804867,831005.9907542882,793862.691768666,757746.9671305924,722706.9397829797,688778.8642063058,655988.3677981363,624351.6214185097,593876.43541873,564563.2985912845,536406.320319241,509394.1159067377,483510.60272506165,458735.73001963436,435046.13813584717,412415.7475484518,390816.29056827875,370217.7796178876,350588.925019311,331897.50090747507,314110.6663584562,297195.2445753077,281117.96422534925,265845.6669442688,251345.4864906545,237584.9928503964,224532.3224480245,212156.28168068567,200426.4231661553,189313.11837950902,178787.61121491782,168822.0572543874,159389.54504062788,150464.11909904893,142020.7880488845,134035.52799322852,126485.2758303141,119347.92256744562,112602.29751168189,106228.15258613238,100206.14106984713,94517.79613352405,89145.50513566006,84072.48457385367,79282.75264677213,74761.10203688969,70493.07139791748,66464.9173256781,62663.58590729704,59076.68468168215,55692.45486152483,52499.74398806291,49487.979206146796,46647.14101313727,43967.737939597086,41440.781708261326,39057.763442926036,36810.63039938243,34691.76381419787,32693.957292693274,
Malawi,2712.0,2999.012553791614,3316.378627203759,3667.303582624402,4055.3302263768496,4484.3740945355985,4958.762369727305,5483.276817762147,6063.201127995499,6704.373007518028,7413.241727425722,8196.931355935856,9063.310424543759,10021.068514997796,11079.800545690025,12250.09933783997,13543.657264373845,14973.377777807718,16553.49767942751,18299.720992558006,20229.365423071296,22361.52238446303,24717.231605486537,27319.671270899034,30194.36486796608,33369.405601400445,36875.69944582939,40747.22760261806,45021.329149731464,49739.00450066443,54945.239594235405,60689.35121214592,67025.35279069874,74012.3386113139,81714.88664905312,90203.47342842151,99554.90294832482,109852.73552734216,121187.7194851981,133658.20730549586,147370.54942807637,162439.45430469734,178988.28341397247,197149.27516583353,217063.67066666638,238881.69170126272,262762.358998436,288873.09680465015,317389.07729802286,348492.25774312456,382370.04957642814,419213.55869815283,459215.3377504708,502566.58445103286,549453.7265116369,600054.3473239746,654532.4083933767,713032.7531664453,775674.912525584,842546.2403305722,913694.479407132,989119.9263896261,1068767.3563524666,1152518.0004635085,1240181.9473346954,1331491.2977783368,1426094.552766838,1523552.7387089813,1623337.688622424,1724832.9551680097,1827337.7542657743,1930074.124232961,2032197.493903109,2132810.586720046,2230980.1178706144,2325756.2980881156,2416193.957675602,2501374.6446221597,2580428.799199238,2652556.85572081,2717048.420209379,2773298.612520971,2820820.8970987876,2859255.922636948,2888376.1382573675,2908086.19594385,2918419.3794735605,2919530.460775406,2911685.600369328,2895249.9509048034,2870673.570858619,2838476.4472002527,2799233.2586544934,2753558.368870117,2702091.5924788243,2645485.0444025653,2584391.35110607,2519453.3694396494,2451295.487228218,2380516.50792822,2307684.034048696,2233330.3069490665,2157949.2968387604,2081994.9364517648,2005880.3675961313,1929977.9755142145,1854620.1311578017,1780100.473918079,1706675.600388101,1634567.0762035542,1563963.6503552254,1495023.6033103145,1427877.1586324007,1362628.899311003,1299360.1502189054,1238131.285272283,1178983.9417010425,1121943.115622845,1067019.1304240131,1014209.4721005678,963500.4818919746,914868.9147634608,868283.3594887815,823705.52680341,781091.4139140894,740392.3473111104,701555.9155511181,664526.7973076935,629247.4927238814,595658.969577672,563701.2202436215,533313.7551760632,504436.02157943277,477007.7676588765,450969.34757990576,426261.9825116866,402827.9754349796,380610.8895403193,359555.69171467744,339608.8668182226,320718.5053171914,302834.3683847009,285907.93331453326,269892.42125226546,254742.81063884095,240415.83758676145,226869.98601404796,214065.46809493742,201964.197994279,190529.75842929428,179727.36301418266,169523.81373805308,159887.45613089539,150788.1311336888,142197.12602596436,134087.12347761902,126432.15059714967,119207.52710003914,112389.81416964716,105956.76320624199,
Oman,62574.0,69008.7478859377,76063.9326694173,83790.43887008146,92241.38622328624,101471.77573430024,111538.01070252828,122497.26909384027,134406.7100058153,147322.49166021188,161298.5866825161,176385.374597768,192628.00941153517,210064.56253116793,228723.94521440958,248623.64363721132,269767.3062414108,292142.2433119243,315716.9292718159,340438.60552782007,366231.114068585,392993.1042777262,420596.76570385305,448887.2422811665,477682.8738754889,506776.3874912211,535937.1231759717,564914.3287167841,593441.4951693229,621241.6363778042,648033.3457678269,673537.3999738469,697483.6264133981,719617.7204028365,739707.6905465962,757549.623238433,772972.4990968121,785841.8539089853,796062.1507956971,803577.8110446095,808372.930667463,810469.7812390348,809926.251437501,806832.427014758,801306.5308247237,793490.4468204308,783545.0470171722,771645.5126033558,757976.811996721,742729.525629511,726095.9776842552,708266.879793836,689428.4635684104,669760.0992666295,649432.4061055543,628605.8140842841,607429.5487240546,586040.984880231,564565.3226963949,543115.536353006,521792.5480644065,500685.5821591505,479872.6518606963,459421.16277209134,439388.5676346418,419823.08826360357,400764.4394477588,382244.5695007143,364288.389333611,346914.4705581926,330135.73194236215,313960.0681977016,298390.9606378569,283428.0289758593,269067.5504701706,255302.93276430707,242125.14278622076,229523.0999402083,217484.0243846403,205993.75430012686,195037.02454267844,184597.71597602605,174659.07421103067,165203.90158324063,156214.72458040112,147673.9387106816,139563.93328317563,131867.19830310473,124566.41384723605,117644.52716922331,111084.81376481881,104870.93073943647,98986.95602690248,93417.42289245132,88147.3427366697,83162.22477972784,78448.08676301801,73991.46324524129,69779.4075226256,65799.49140522192,62039.800890655126,58488.92976588318,55135.97095794535,51970.505849486384,48982.59274694776,46162.75339633483,43501.95964929511,40991.61833109633,38623.556887387684,36390.00750638556,34283.59229575703,32297.30732540572,30424.507751915215,28658.892231946054,26994.488318952797,25425.637532987035,23946.981273276444,22553.446715611368,21240.23341327403,20002.80011369894,18836.852160712246,17738.329267996767,16703.39378719642,15728.419439363432,14809.98047558781,13944.841343385222,13129.946738033013,12362.412139697375,11639.514752263254,10958.685032033125,10317.498314258459,9713.666870601708,9145.032682549669,8609.560290189444,8105.330204748774,7630.532286083562,7183.459834300988,6762.503846017304,6366.147497604587,5992.961141010684,5641.597207048273,5310.785812879604,4999.330192708851,4706.102670981014,4430.040737411056,4170.143268967219,3925.4671925603157,3695.123986780059,3478.276662049319,3274.136823273577,3081.961897246282,2901.0524194289974,2730.7496288397324,2570.4330882280165,2419.518505058587,2277.4556116599138,2143.726232055987,2017.8423959324195,1899.3446151189653,1787.8002157055303,
Lebanon,2599.0,2873.899947028977,3177.8222866325527,3513.8189695762835,3885.2602042693147,4295.867042179677,4749.747159902645,5251.434145326826,5805.930577720896,6418.75515523693,7095.994386239289,7844.358984625796,8671.245474164836,9584.803260778255,10594.007690116408,11708.73932580997,12939.869853489336,14299.35492451546,15800.334211179148,17457.238865622676,19285.90667388223,21303.704427610235,23529.65814773005,25984.58983711346,28691.261032458144,31674.521743552596,34961.46301916136,38581.57296904134,42566.89063922969,46952.15920301687,51774.96889752858,57075.89075537073,62898.58759895689,69289.90404126659,76299.91835201508,83981.94886159289,92392.50282542325,101591.15288539614,111640.32482103749,122604.97644152478,134552.15090397611,147550.38060108814,161668.91849616118,176976.77643770084,193541.54729619974,211427.99136891688,230696.3745505695,251400.54716419955,273585.7655153378,297286.2750596666,322522.6748485887,349299.11561884405,377600.4111813642,407389.13473878335,438602.82725043735,471151.46980535524,504915.3485397635,539743.4990867042,575452.9118744264,611828.6375266032,648624.9549171134,685567.7041334971,722357.8115463919,758676.0495665707,794188.8344806394,828555.084551497,861433.6778826416,892491.3985549759,921410.932771314,947898.5837234489,971691.3542896737,992563.0712128676,1010329.293626544,1024850.8118022005,1036035.6343691838,1043839.4496390243,1048264.6302833633,1049357.9134316053,1047206.9843080878,1041936.1409738595,1033701.3420683844,1022684.8647144054,1009089.8063421254,993134.6601268699,975048.116734414,955064.2371738475,933418.1020507123,910341.9946254326,886062.1510777383,860796.0770547277,834750.4281481487,808119.3928611857,781083.572140942,753809.2527494208,726448.0714399259,699136.9738991661,671998.4305698675,645140.8688842007,618659.2489169515,592635.7716139782,567140.6613653825,542233.0047036129,517961.6156814164,494365.90654212225,471476.7492155083,449317.3120630167,427903.8647697312,407246.5404396063,387350.05581104447,368214.3785456148,349835.35040952376,332205.2543333669,315313.33825651516,299146.28606430406,283688.6466155897,268923.2169980621,254831.3860135692,241393.4396618282,228588.83066080092,216396.4166559082,204794.66741206433,193761.8469588549,183276.16815807493,173315.92826378482,163859.62257699424,154886.04151552383,146374.3505999645,138304.15737363245,130655.56527230442,123409.21667927637,116546.32629275149,110048.70601280156,103898.78252779135,98079.60841968512,92574.86806605247,87368.87850930594,82446.58662184073,77793.5626417269,73395.99119437358,69240.65966889134,65314.94497509139,61606.798514534414,58104.73019419164,54797.79128794336,51675.55685735749,48728.10750227084,45946.01102672912,43320.30381772029,40842.47240390419,38504.43499048946,36298.523352785916,34217.46490968244,32254.365272244973,30402.691107857274,28656.253553459243,27009.192040990452,25455.958708557024,23991.303206480035,22610.258239897776,21308.125546667747,
Madagascar,6089.0,6733.285950264226,7445.670959429938,8233.33644004707,9104.217476126898,10067.081086031907,11131.612438347387,12308.50980456329,13609.589067032442,15047.89849141651,16637.8452978608,18395.33430165031,20337.92030419402,22484.97515431801,24857.87092418273,27480.18036648864,30377.896111139857,33579.670043341255,37117.07435010777,41024.88567962299,45341.39395948533,50108.737305391165,55373.26427844584,61185.92480964919,67602.69068381048,74685.00607419212,82500.26898207694,91122.34194556948,100632.09248237431,111117.9602672266,122676.54698314863,135413.22725630025,149442.76916132076,164889.96015510787,181890.22586553465,200590.22200243108,221148.39172500357,243735.45353125772,268534.798513022,295742.76808196865,325568.75377861666,358235.0982730642,393976.7211854874,433040.410930071,475683.7312909602,522173.42720121494,572783.2861890238,627791.3389024421,687476.3095424612,752113.2471951182,821968.2242097799,897292.070619594,978313.054079578,1065228.557351635,1158195.6964706976,1257321.1144777664,1362649.900174405,1474154.0903271944,1591720.9579896263,1715141.538536633,1844099.9541188928,1978164.0845704258,2116778.2856896333,2259258.845004046,2404792.8509289343,2552441.073905568,2701145.3812092193,2849740.9689504206,2996973.4323666953,3141520.525075363,3282018.039436294,3417088.9547711043,3545374.753210089,3665567.6916390867,3776442.4929188285,3876886.03792467,3965923.759676681,4042741.539395664,4106702.1780001177,4157355.943221026,4194444.996254569,4217901.729576934,4227841.56937911,4224550.952569945,4208471.311996059,4180180.0417512213,4140369.541555947,4089825.271225619,4029403.679111175,3960010.801968249,3882582.27756103,3798064.828939571,3707400.0965312747,3611510.6314656055,3511287.981838509,3407583.34618062,3301200.3195424676,3192889.3758559586,3083344.4563314132,2973200.928318594,2863034.945502512,2753363.9289068687,2644647.9452743684,2537291.8122211983,2431647.7478606105,2328018.376925431,2226660.0769351404,2127786.3777075172,2031571.4998840136,1938153.8292659097,1847639.3251684727,1760104.842546548,1675601.241832667,1594156.3904671608,1515777.9214287098,1440455.8195386594,1368164.8083777318,1298866.5168321205,1232511.4784232234,1169040.9181780813,1108388.3760569682,1050481.1569095843,995241.6204748676,942588.3296836162,892437.0567858665,844701.6757943521,799294.930798909,756129.1074733322,715116.6095878029,676170.453245909,639204.6832947871,604134.726032012,570877.6779017497,539352.5464204835,509480.4383555532,481184.71349106985,454391.0950896673,429027.75616362056,405025.3718502261,382317.15624104673,360838.8684852789,340528.8089315613,321327.8029485492,303179.1643572404,286028.6560537774,269824.43730281695,254517.0067346279,240059.1404141726,226405.82321394785,213514.1799666125,201343.4022223636,189854.67497697836,179011.10155263936,168777.6299366008,159120.97773390196,150009.55894640659,141413.4111841583,133304.12495253672,125654.77374602007,118439.84603789146,
Burma,339.0,374.8599560114194,414.50693873526944,458.3394776892451,506.7977302712641,560.3677599307839,619.5862373702172,685.0456069928814,757.3997557745424,837.3702303793264,925.7530486806623,1023.4261555100624,1131.3575633145633,1250.6142624318802,1382.3719093976665,1527.9253811661747,1688.7002352966008,1866.2651356209026,2062.3452824292967,2278.8368936285838,2517.822768745005,2781.5889532384035,3072.6425159031996,3393.730403356123,3747.8593453883877,4138.316673591059,4568.692053163645,5042.899708218845,5565.201180510439,6140.228007038592,6773.0039886312015,7468.966648365435,8233.986650015862,9074.385136920891,9996.946962676087,11008.92931381299,12118.06400558097,13332.55100899857,14661.042149456875,16112.612509509076,17696.71560537083,19423.121141470278,21301.831224192858,23342.971911106597,25556.656913984127,27952.820165067875,30541.014352459908,33330.17328432875,36328.33655489778,39542.33635449804,42977.4488324285,46637.01305362826,50522.024215733545,54630.7116129145,58958.11386360668,63495.666793318465,68230.82530668269,73146.7422231969,78222.02588662761,83430.6047621694,88741.72284567732,94120.08515341055,99526.1722536639,104916.73180575251,110245.44376995492,115463.7550518497,120521.84933603214,125369.74016484727,129958.41706338548,134241.02146170964,138173.98412178823,141718.0786484681,144839.34168296724,147509.81978953822,149708.11390621145,151419.7043095792,152637.05172961665,153359.4828952449,153592.8799051673,153349.19831732006,152645.8582559824,151505.0250382445,149952.8365242945,148018.60110470635,145733.99765403234,143132.31046261944,140247.71355806012,137114.62220519697,133767.12235658852,130238.48230409737,126560.7478974587,122764.41912329535,118878.20420872005,114928.84313048141,110940.99462991496,106937.17802275061,102937.76100138607,98960.98666358947,95023.03149280738,91138.0874281716,87318.46248503796,83574.69409618535,79915.67074064518,76348.7581739019,72879.92690023077,69513.87857619538,66254.16905252717,63103.32698342274,60062.966370322094,57133.8927570514,54316.2024218389,51609.37405778621,49012.353603227,46523.63123493805,44141.31201506547,41863.17913841279,39686.751330097395,37609.33380764348,35628.063859232745,33739.95110623711,31941.912924934506,30230.80567526864,28603.451535540044,27056.66204454952,25587.258164643114,24192.08750854386,22868.038759396448,21612.0538593183,20421.13802755144,19292.36794174009,18222.8982640753,17209.966731964465,16250.897981555168,15343.10626489894,14484.097246217456,13671.468937312495,12902.911961694894,12176.209189101326,11489.234902616705,10839.95349917342,10226.41787902049,9646.767509822257,9099.226294580067,8582.100224797749,8093.774927737355,7632.713046905387,7197.451648402989,6786.59951046293,6398.834390984119,6032.900359926238,5687.605048003668,5361.817033708423,5054.463192164462,4764.526126204967,4491.041676815665,4233.096448253146,3989.825464078936,3760.4098451152013,3544.074598888663,3340.0864818623677,
Congo (Kinshasa),8199.0,9050.156498462267,9986.046509279178,11014.31260528048,12143.113495136107,13381.119673032581,14737.498110958124,16221.88341305643,17844.332435361604,19615.259356983603,21545.347239677452,23645.43257413076,25926.359604631205,28398.799681689503,31073.0331841985,33958.69100687399,37064.45413833149,40397.710750800856,43964.173411185715,47767.46010941093,51808.64667976465,56085.80164790445,60593.5182121174,65322.462165880934,70258.95826279867,75384.64071201319,80676.19688300052,86105.2307024875,91638.2749168771,97236.97531835549,102858.46399268239,108455.93036683518,113979.38740421362,119376.61841559302,124594.27701935355,129579.10035022524,134279.18549706112,138645.27358895756,142631.98094212223,146198.91852134018,149311.65259050112,151942.45731509285,154070.83530564222,155683.79320659352,156775.86608418965,157348.9108980847,157411.69222273488,156979.2927374565,156072.391966206,154716.4509425662,152940.8451455334,150777.98593435637,148262.45889969222,145430.2086330852,142317.7915706592,138961.708012064,135397.8242034931,131660.88723848082,127784.1308808233,123798.9704175711,119734.77751547087,115618.72853173227,111475.71801424093,107328.3259031137,103196.83150622365,99099.26514526451,95051.48848179319,91067.29777966833,87158.54321000971,83335.25860766038,79605.79768173021,75976.97252873454,72454.19162872278,69041.59487351692,65742.18399825801,62557.94641833994,59489.972733431394,56538.56598172724,53703.34339829407,50983.3298850697,48377.04354840266,45882.573621586664,43497.65060301762,41219.70974145,39045.94728921594,36973.37109220295,34998.84482736957,33119.12743477637,31330.907184095115,29630.831708455604,28015.533660619174,26481.65299384804,25025.855771623374,23644.85017504276,22335.39983985613,21094.334929561544,19918.561012475107,18805.06631822882,17750.92730406778,16753.312852612078,15809.487275351665,14916.812243801345,14072.747874840552,13274.852998614904,12520.78479715199,11808.297904262636,11135.242999046513,10499.56508377974,9899.301367841455,9332.57900458651,8797.612524058188,8292.701205487983,7816.226270592367,7366.648056512721,6942.503098683004,6542.401212146528,6165.022608953288,5809.114956413818,5473.490552787699,5157.023479296526,4858.64687013593,4577.3502126789135,4312.1767232593065,4062.2208215921178,3826.6256527488995,3604.580731945041,3395.3196381200914,3198.1178235331663,3012.290494982868,2837.1905811831557,2672.2067948149356,2516.7617646768736,2370.3102687574647,2232.3375301240094,2102.357603553745,1979.9118317973964,1864.567375905738,1755.9158259886904,1653.571865982573,1557.172017099086,1466.3734386925287,1380.8527904128407,1300.3051573478817,1224.4430243668162,1152.9953100518744,1085.706448458942,1022.3355197328956,962.6554287986991,906.452125904738,853.5238717153821,803.680540841957,756.7429634848908,712.5423037813163,670.9194716939661,631.7245680063694,594.8163597314082,560.0617847719467,527.3354844134022,496.51936183321584,467.50216530774856,
Dominican Republic,48743.0,53848.41843709789,59476.65910236408,65678.63147956075,72509.62275844543,80029.5447290109,88303.1634460115,97400.3020145243,107396.00460137585,118370.64777952508,130409.98144817725,143605.08004234382,158052.1803576891,173852.3794334953,191111.1625026064,209937.7272748386,230444.07145221042,252743.79964770423,276950.6179323126,303176.47442881926,331529.3133416621,362110.4148847248,395011.30390808027,430310.22497082874,468068.20139560226,508324.72136091156,551093.124879076,596355.7949583484,644059.3123628815,694109.7501033238,746368.3392382567,800647.7851914492,856709.4691946768,914261.8807620978,972960.538918365,1032409.6484393151,1092165.6850677822,1151743.0070434778,1210621.4868678073,1268256.037190854,1324087.7631161504,1377556.3607689114,1428113.268993508,1475235.0046313165,1518436.0754407009,1557280.8712402163,1591393.9875122025,1620468.5277860903,1644272.0581919758,1662650.0356384688,1675526.673672395,1682903.3605512986,1684854.8594770648,1681523.6207408567,1673112.6140423617,1659877.0790038712,1642115.6577993687,1620161.2558037888,1594372.0156970723,1565122.6951179663,1532796.6745126026,1497778.7624246278,1460448.900203859,1421176.8102753437,1380317.604760241,1338208.3158504579,1295165.2889877674,1251482.3599512521,1207429.726795265,1163253.4275608733,1119175.3250629755,1075393.504101199,1032083.0376679578,989396.9333984371,947467.3386759666,906406.8635427607,866309.982505945,827254.4547027759,789302.7754480053,752503.5955793245,716893.0978242622,682496.3196182338,649328.4062839624,617395.7832697197,586697.2518677381,557225.0004741298,528965.5308770117,501900.50594269106,476007.5170376952,451260.77184350963,427631.72188534384,405089.611051548,383601.96810696326,363135.0438505929,343654.1852894757,325124.17755482625,307509.5237308682,290774.7006535745,274884.3691917329,259803.55423291464,245497.801680941,231933.29861059744,219076.98444166407,206896.6293554826,195360.90378994768,184439.42925838867,174102.81377450933,164322.68129783825,155071.68344655985,146323.5100364223,138052.88651135552,130235.56792825337,122848.3277836595,115868.94004163236,109276.16116938452,103049.70542695269,97170.22082980376,91619.26158505646,86379.25946856738,81433.49502963247,76766.06665620243,72361.86097361674,68206.52167210667,64286.41936176551,60588.62138956026,57100.86200663699,53811.51350344279,50709.55598905302,47784.552095397696,45026.61848897021,42426.39969227512,39975.04222135087,37664.17118255661,35485.865943554985,33432.63729115971,31497.406413724682,29673.48262892295,27954.545056925577,26334.6223968241,24808.0744792787,23369.57547829932,22014.096884876537,20736.89158364916,19533.478941838428,18399.630371563304,17331.35563386841,16324.88975625716,15376.680521685277,14483.377856386924,13641.821807426764,12849.031299530123,12102.195694828837,11398.664633082413,10735.93888486111,10111.662219019814,9523.613260718437,8969.697930044156,8447.94223624842,7956.485521142754,7493.574040419777,
