Country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,
Timor-Leste,0.0,2.5407840421898737,5.350538716114664,8.457734894902982,11.893856525458729,15.693719473561304,19.89582376852302,24.542743397623656,29.68155719377844,35.36432500329657,41.648614336903236,48.598083019921084,56.28312272318101,64.78157025940367,74.1794946500836,84.5720666772423,96.06452014247,108.77321439215851,122.82680885907274,138.36756099003026,155.55276018385672,174.55631360112423,195.570497779221,218.8078930360157,244.50352245633937,272.91721353587485,304.33620600305903,339.07803439231736,377.4937085721609,419.97122544885514,466.939448326848,518.8723844655141,576.293906590651,639.7829640857753,709.9793252546228,787.5899119339631,873.3957831283938,968.2598190101563,1073.1352042918252,1189.0747465318657,1317.2411392389388,1458.91824737653,1615.5235108541128,1788.6215676759557,1979.9392056029562,2191.3817573515125,2425.0510629204996,2683.265129888505,2968.5796225333306,3283.811326041634,3632.063721904663,4016.7548306636563,4441.647452458099,4910.881961396655,5429.011771856006,6001.041599070976,6632.468628136311,7329.326614866998,8098.232997717783,8946.438997080173,9881.882557420196,10913.244032524553,12050.004296484125,13302.504907655128,14682.009768340566,16200.767511946933,17872.073722882924,19710.331767107724,21731.110720873326,23951.198591493598,26388.648693294177,29062.81654769202,31994.38430606557,35205.36933887509,38719.11303134124,42560.245578648195,46754.62215826641,51329.225563262284,56312.03046061484,61731.82421921389,67617.97987080451,74000.17752747379,80908.07098178765,88370.89851457227,96417.03859580956,105073.51265596559,114365.44141628804,124315.46339849927,134943.12699840288,146264.2725468603,158290.42201896553,171028.19745615424,184478.79132123175,198637.51086771223,213493.42084710603,229029.10403758753,245220.55585760507,262037.22797539804,279442.2241052059,297392.64846204716,315840.10126745404,334731.30419230304,354008.8383993157,373611.96947633865,393477.5310876439,413540.84017031797,433736.6112162,453999.8451498067,474266.6682080194,494475.09764767706,514565.7223002175,534482.2849835737,554172.1601521563,573586.7269743786,592681.6379918351,611416.9899579939,629757.4041530722,647672.0249813349,665134.4489307259,682122.5930300298,698618.5146883612,714608.1965514016,730081.2943424054,745030.8762098104,759453.1397546475,773347.1327334745,786714.4716252309,799559.0600014424,811886.8236344114,823705.455194713,835024.1700209796,845853.4805052949,856204.9853950258,866091.1767251032,875525.2626298424,884521.0064087678,893092.582927437,901254.4491714211,909021.2293676025,916407.6142523919,923428.2725492414,930097.7743567599,936430.5251300394,942440.7096068013,948142.2445435062,953548.7394630017,958673.464660271,963529.3255656722,968128.8428717437,972484.1376609001,976606.9209752952,980508.4872760674,984199.711231338,987691.0474471382,990992.5326739134,994113.7900815465,997064.0353828409,999852.0844967496,1002486.3620116154,1004974.9114526988,
Namibia,2.0,111.24905031617497,232.05181565983864,365.6276016754952,513.32382615804,676.6293101365695,857.1890462229621,1056.8203124683077,1277.530520299904,1521.5368154272264,1791.287644237738,2089.4864666966705,2419.1177822486366,2783.4757270814016,3186.1954386001134,3631.287408901036,4123.175074999844,4666.7359617964285,5267.346585959334,5930.931425711214,6664.016235943535,7473.785987511207,8368.14770262766,9355.798455171604,10446.298747135093,11650.151478521175,12978.886648071637,14445.151809057304,16062.808367355814,17847.033411810415,19814.426856548034,21983.1235304079,24372.909067122902,27005.339041837884,29903.85981898282,33093.928855984996,36603.13315588155,40461.30221692883,44700.61201430629,49355.676999541196,54463.62349041868,60064.13998066073,66199.4980706144,72914.53460220713,80256.58961568115,88275.38937531225,97022.86477791445,106552.89775777089,116920.98335653839,128183.80069955743,140398.68437510752,153622.99075871002,167913.3551286327,183324.8432370218,199909.99870230907,217717.79857082237,236792.5346003906,257172.64074554417,278889.49700240564,301966.24488435284,326416.6546809236,352244.0885637587,379440.6032072674,407986.23777530977,437848.52737430984,468982.2747820253,501329.60550587456,534820.3200979896,569372.5434399798,604893.6566334994,641281.486939856,678425.7190456247,716209.4785383418,754511.0347089067,793205.566868593,832166.938243719,871269.4219311011,910389.3322256786,949406.522274631,988205.7148701756,1026677.6450603125,1064720.002217951,1102238.1691324373,1139145.7575129783,1175364.949164323,1210826.6721397745,1245470.606657969,1279245.0536376743,1312106.697853999,1344020.2561869265,1374958.0653297482,1404899.6107217448,1433831.0089549862,1461744.4743142626,1488637.770698357,1514513.6650758754,1539379.3902490784,1563246.1250222921,1586128.4967596252,1608044.1132970317,1629013.1179476264,1649057.783412745,1668202.1344802687,1686471.6022523572,1703892.7137387176,1720492.8082660057,1736299.7874122236,1751341.890480964,1765647.4975498775,1779244.9571461426,1792162.4360980703,1804427.7910602381,1816068.4584700863,1827111.3622726877,1837582.8369628955,1847508.5649356025,1856913.5260379638,1865821.958606085,1874257.330034751,1882242.3161189165,1889798.7880611217,1896947.805898094,1903709.6179169232,1910103.6628124379,1916148.580764747,1921862.2233383837,1927261.6664660287,1932363.231317589,1937182.5010119476,1941734.3398178336,1946032.9146978934,1950091.7201440528,1953923.599719817,1957540.7692885867,1960954.8404959212,1964176.8450048813,1967217.2573847433,1970086.0186713277,1972792.5590216406,1975345.8201444678,1977754.2770314747,1980025.9594715144,1982168.4727071668,1984189.0174620019,1986094.4093383464,1987891.0975550953,1989585.1830025532,1991182.4355459933,1992688.3107293928,1994107.965693106,1995446.2745069275,1996707.842759206,1997897.0215871178,1999017.9209737524,2000074.4225137713,2001070.1915121032,2002008.6885644167,2002893.1805240475,2003726.7509747013,2004512.3101499088,
Switzerland,1969.0,5491.719532079397,9383.531633231978,13682.331583699775,18429.734029188483,23671.400591825986,29457.387371799105,35842.51233028063,42886.741018149485,50655.588374366824,59220.533948218166,68659.44585366483,79057.00840340852,90505.14624250276,103103.4360162672,116959.49460105672,132189.33060464758,148917.64311686534,167278.04887927056,187413.21602408786,209474.87976568498,233623.71204815913,260029.01467815042,288868.2032186438,320326.047507183,354593.634396788,391867.01961859124,432345.53882382973,476229.75341856555,523719.01588410366,575008.6497235171,630286.7544262477,689730.6634904738,753503.103965906,821748.128351299,894586.9128059485,972113.5378118623,1054390.8891116001,1141446.8283835116,1233270.7947421488,1329810.9978537406,1430972.3537917966,1536615.2952428418,1646555.5581030245,1760565.008327586,1878373.528509872,1999671.9356648428,2124115.8532763678,2251330.4191701305,2380915.6722993506,2512452.434591437,2645508.4883993305,2779644.8462636103,2914421.917243166,3049405.3918104256,3184171.6914431336,3318312.8615594436,3451440.819736755,3583190.9020020394,3713224.6844991283,3841232.0855431254,3966932.776991229,4090076.9527606377,4210445.516034424,4327849.75570592,4442130.587664841,4553157.435456552,4660826.827256181,4765060.773624141,4865804.974578505,4963026.972331848,5056714.223911111,5146872.154895201,5233522.295813551,5316700.390672073,5396454.660966875,5472844.115688795,5545936.978532412,5615809.225840057,5682543.236923282,5746226.558998957,5806950.786368016,5864810.5495389365,5919902.610584958,5972325.058131698,6022176.598199654,6069555.93284413,6114561.220087997,6157289.608721435,6197836.841976028,6236296.922989151,6272761.836617692,6307321.321062999,6340062.685451812,6371070.665955915,6400427.319281885,6428211.944611789,6454501.03569498,6479368.253307941,6502884.421123737,6525117.53655809,6546132.798300947,6565992.645395937,6584756.806746429,6602482.360168118,6619223.796940619,6635033.093745019,6649959.785862223,6664051.0483675925,6677351.77419179,6689904.657915565,6701750.2766818525,6712927.174689403,6723471.943923644,6733419.30686948,6742802.195566541,6751651.831180117,6759997.799979138,6767868.129004051,6775289.35812654,6782286.611065279,6788883.663063512,6795103.007068124,6800965.916712495,6806492.507510179,6811701.795084466,6816611.751430528,6821239.3584293835,6825600.659332289,6829710.807704515,6833584.114334363,6837234.091814515,6840673.497140789,6843914.372177509,6846968.082229771,6849845.352633019,6852556.303604516,6855110.483325367,6857516.899275221,6859784.048020146,6861919.943428175,6863932.143433798,6865827.775388998,6867613.560054269,6869295.834348774,6870880.572845821,6872373.408116755,6873779.650008267,6875104.3038154235,6876352.087537275,6877527.448086607,6878634.576711399,6879677.42344586,6880659.710911073,6881584.947359107,6882456.438676123,6883277.299951884,6884050.466662887,6884778.704777847,6885464.620229533,
Iceland,10.0,212.50290945872842,436.13565111524497,683.0381484360274,955.5527999658307,1256.2405157835835,1587.8973096528985,1953.5713210660217,2356.5800301458926,2800.5274087909897,3289.3206643220137,3827.186152039003,4418.683918013228,5068.720300459637,5782.557794438965,6565.821355202168,7424.500146887965,8364.943683912714,9393.851017819468,10518.251781305584,11745.477718398286,13083.123234600745,14538.993589044405,16121.039574416387,17837.27758464055,19695.69437871665,21704.136264193556,23870.183004955088,26201.00745803168,28703.22278522662,31382.719783496424,34244.498494092375,37292.49797781427,40529.43019445928,43956.623816167405,47573.88455221096,51379.37848176725,55369.54458264835,59539.04195085636,63880.73594077719,68385.72620998697,73043.41746433696,77841.63227812214,82766.76260384744,87803.95583615435,92937.32908267817,98150.2041572727,103425.35503340112,108745.26043708528,114092.3524679545,119449.25432360404,124799.0016546895,130125.24106014764,135412.40298434423,140645.84671500948,145811.97570175258,150898.3241315492,155893.61537840482,160787.79438357486,165572.03658359085,170238.73578760415,174781.47459734484,179194.98010680583,183475.06774445088,187618.57652753446,191623.29789325598,195487.90048178018,199211.85305583282,202795.34699840387,206239.21990714714,209544.88140955815,212714.24199856017,215749.645615532,218653.80637719907,221429.7496662713,224080.75801024796,226610.32134169686,229022.09207102956,231319.8443916367,233507.43800927195,235588.7858425919,237567.82551892873,239448.49450842344,241234.7084171635,242930.3423961048,244539.21523111398,246065.07598356027,247511.59284782494,248882.3440334939,250180.81047778015,251410.3701289059,252574.2936669502,253675.74145815067,254717.76160277525,255703.2889224244,256635.14476556508,257516.03750850193,258348.56365271276,259135.20942035198,259878.35276597494,260580.26573315158,261243.1170843832,261868.97515641066,262459.8108782951,263017.50092050346,263543.830928237,264040.49880865705,264509.11804670515,264951.2210180058,265368.2622850954,265761.62185916933,266132.60842083185,266482.4624356991,266812.359261792,267123.4121247792,267416.67502404726,267693.1455702632,267953.7676783936,268199.4342238406,268430.9895537716,268649.23192247207,268854.91583388543,269048.75426480436,269231.4208230036,269403.55178268463,269565.7480465259,269718.5770149677,269862.5743593879,269998.2457266113,270126.06834587886,270246.4925686453,270359.94332752656,270466.82152039313,270567.5053314717,270662.35147610813,270751.6963886379,270835.8573454551,270915.1335282697,270989.8070349312,271060.1438321812,271126.3946608767,271188.7958913184,271247.5703318124,271302.927994842,271355.0668199947,271404.1733583236,271450.4234186626,271493.98267794994,271535.00725842273,271573.6442724507,271610.0323369798,271644.30205923604,271676.5764951748,271706.97158222296,271735.5965479059,271762.55429486145,271787.94176426844,271811.85027955327,271834.36586925155,271855.56957217073,
Brunei,3.0,17.9265981610141,34.43209219961546,52.683215201135624,72.86424578053553,95.17884068074244,119.8520547946827,147.13256956768797,177.2951485495336,210.64334033676073,247.51245778436,288.2728574304812,333.3335451062051,383.14613828771496,438.2092244693316,499.0731435725272,566.3452349644809,640.6955891159542,722.8633456442265,813.6635829282656,913.994840420694,1024.8473345454822,1147.3118970527873,1282.5897038266712,1432.002825255703,1597.0056582427464,1779.197266785788,1980.3346850047742,2202.3471852818225,2447.3515601685717,2717.6683864541355,3015.8392677033553,3344.645039071107,3707.124766346975,4106.595593040989,4546.673052637968,5031.291881023743,5564.726731170464,6151.612833195673,6796.965766095266,7506.199980642853,8285.14534487406,9140.06096090137,10077.645280467383,11105.041372921918,12229.836221858126,13460.052658956021,14804.132394844131,16270.908539697131,17869.566082953006,19609.588556486142,21500.68932768667,23552.72621619658,25775.598204189457,28179.123577362465,30772.899589345987,33566.14393531688,36567.51962181851,39784.946117789346,43225.39973408368,46894.70807559197,50797.34470040129,54936.230333045234,59312.54762211384,63925.57796173428,68772.56773349608,73848.63085538498,79146.69441655555,84657.49171723872,90369.6065507811,96269.56782273589,102341.99510492472,108569.78962148323,114934.36571949814,121415.91500593782,127993.69409336487,134646.32657634668,141352.1092350071,148089.3131913423,154836.47130261463,161572.6443209711,168277.66024271847,174932.3224256744,181518.58334040843,188019.6832623883,194420.25414368394,200706.38958956333,206865.68367269938,212887.2413013492,218761.66352070007,224481.011458255,230038.7524533803,235429.6925338584,240649.89706539028,245696.60476944156,250568.1360141435,255263.79924488798,259783.7962130379,264129.1289351726,268301.5089134617,272303.2700880958,276137.28612835036,279806.8927722543,283315.81546175934,286668.10251872893,289868.06398641376,292920.2158812177,295829.23002363497,298599.88873178785,301237.0451161687,303745.5872317883,306130.40720886836,308396.3739675233,310548.31005315203,312590.97148233023,314529.0309620046,316367.06370255013,318109.5358739375,319760.7952074104,321325.0636694397,322806.4318417338,324208.8548957775,325536.14991185477,326791.9943981499,327979.92581979587,329103.3420270008,330165.5024290772,331169.52979992394,332118.4126303766,333015.0079138042,333862.04421030526,334662.12523535383,335417.7333084684,336131.23335129465,336804.8767196482,337440.8052368375,338041.0552993447,338607.56183741195,339142.16251412994,339646.60158049205,340122.53397697076,340571.5291031404,340995.0747020845,341394.58052032476,341771.3819274789,342126.74342487927,342461.86199529254,342777.8704162775,343075.84035769437,343356.78545870725,343621.6641996261,343871.3827212556,344106.79748381197,344328.7178331294,344537.90844936593,344735.0916763361,344920.94976199185,345096.1269717302,345261.2316235234,345416.83800627285,
Kyrgyzstan,167.0,1489.8342492734246,2952.017009152846,4568.081164466268,6354.042886757232,8327.545843448866,10508.017710499988,12916.839955747051,15577.531357421101,18515.945848226085,21760.485175094047,25342.326658856015,29295.666109225545,33657.97572840577,38470.27639937293,43777.42335649005,49628.40363577956,56076.64306852906,63180.31970155691,71002.67933171675,79612.34839070633,89083.63723874927,99496.8255045083,110938.42012266681,123501.3738639087,137285.25059377096,152396.32092083216,168947.57167115895,187058.60443538718,206855.40616123457,228469.96437065984,252039.7018782629,277706.7078681036,305616.73928028427,335917.9706783441,368759.4766123453,404289.43241454737,442653.03058900434,483990.1248099385,528432.6144634949,576101.6079360263,627104.4241375444,681531.4882516348,739453.2115321597,800916.9626079211,865944.2317066914,934528.1042094254,1006631.172971277,1082183.9915236318,1161084.160740157,1243196.140329558,1328351.8241828517,1416351.8876424655,1506967.9103451525,1599945.1926267797,1695006.203832793,1791854.5340057625,1890179.2210986686,1989659.3068587303,2089968.4711913266,2190779.6018711235,2291769.16573307,2392621.2689015884,2493031.312552833,2592709.181626266,2691381.913217597,2788795.8346936307,2884718.1710609375,2978938.138043981,3071267.557959943,3161541.0423891237,3249615.7918238216,3335371.0664283102,3418707.3865641644,3499545.517074572,3577825.2803345495,3653504.2561156033,3726556.4030337413,3796970.637820602,3864749.4085725727,3929907.283963821,3992469.580159393,4052471.042872275,4109954.595380821,4164970.1621208126,4217573.573235896,4267825.552932372,4315790.791456398,4361537.103668733,4405134.667053254,4446655.340748866,4486172.05635279,4523758.283719225,4559487.558087422,4593433.071977194,4625667.3207920315,4656261.801324932,4685286.756283161,4712810.960944955,4738901.548415984,4763623.867973473,4787041.374362002,4809215.54322979,4830205.810435437,4850069.531724236,4868861.960734057,4886636.2419751445,4903443.417335006,4919332.444023938,4934350.222097619,4948541.629913397,4961949.566249148,4974614.99784794,4986577.011118871,4997872.867402598,5008538.060678741,5018606.37696278,5028109.954860888,5037079.346870929,5045543.580757954,5053530.220640408,5061065.427533787,5068174.019031331,5074879.5278917365,5081204.25932893,5087169.346898185,5092794.806735858,5098099.590361785,5103101.635647791,5107817.915658017,5112264.4865089655,5116456.532630111,5120408.410789901,5124133.692047051,5127645.201870088,5130955.058876288,5134074.711400214,5137014.972799,5139786.054904101,5142397.599980551,5144858.711222149,5147177.981563503,5149363.521346141,5151422.984435108,5153363.593105542,5155192.161654836,5156915.118747767,5158538.528720623,5160068.111674452,5161509.262584032,5162867.069373067,5164146.330015171,5165351.568768109,5166487.05148237,5167556.800122382,5168564.606490261,5169514.045195619,5170408.485930004,5171251.10505152,5172044.896542747,
Bhutan,0.0,9.104383033732455,19.172337572847013,30.305785324518776,42.61741589807001,56.23182129444646,71.2867493119496,87.93448859871498,106.3433986733627,126.69959690863914,149.2088275922632,174.09851935822454,201.62005927882132,232.05130160850527,265.699337365788,302.9035488553792,344.03897848685756,389.52004324168763,439.8046295211998,495.39860205461974,556.8607752697362,624.8083799358294,699.9230848704761,782.9576142655109,874.7430213095168,976.1966826036653,1088.3310643403179,1212.2633403892917,1349.2259312104447,1500.578031774488,1667.818221721989,1852.5982293208335,2056.7379275618555,2282.241681058393,2531.316077293118,2806.38917055616,3110.131285499457,3445.4774750285164,3815.6516541902156,4224.1925083930455,4674.981097472339,5172.270309060596,5720.715845134329,6325.408938352751,6991.9104943819675,7726.286333065968,8535.143389521709,9425.666346731054,10405.654135926856,11483.555630478491,12668.503676295433,13970.346284193052,15399.673863181111,16967.840937468445,18686.980388755004,20570.00853533024,22630.618634655886,24883.26009409459,27343.101065702496,30025.97136519401,32948.28265357364,36126.92337498168,39579.12548655791,43322.30079948436,47373.84550471865,51750.91133740614,56470.14537046318,61547.39764159564,66997.40226110302,72833.43604270832,79066.96191680171,85707.2659017041,92761.09941223462,100232.33784520882,108121.66973805321,116426.32987857613,125139.88964200311,134252.11666860816,143748.9137786202,153612.34440896704,163820.7481094014,174348.94581464445,185168.53040136065,196248.23439373737,207554.3633276623,219051.2800157314,230701.92352076762,242468.3456431228,254312.2479289643,266195.50315250864,278080.6468596811,289931.3267098631,301712.7017163686,313391.7832340967,324937.7152578365,336321.99247007613,347518.61779315147,358504.2020559472,369258.0107452992,379761.9630662338,390000.5896702577,399960.9555057798,409632.55394527974,419007.1788792287,428078.7798026996,436843.3053513257,445298.54026573006,453443.93960361445,461280.4626393744,468810.4106839532,476037.26975761383,482965.5604830624,489600.6960424652,495948.8492994803,502016.829477652,507811.9685887363,513342.017832909,518615.05345595174,523639.3921852714,528423.5155232191,532976.0025450627,537305.4707572829,541420.5242078402,545329.7086774743,549041.4729779939,552564.1360989555,555905.8595509367,559074.6243671963,562078.2123922877,564924.1912685869,567619.9028118956,570172.4543218872,572588.7124929935,574875.2995929072,577038.5916056139,579084.7180930974,581019.5635058675,582848.7697014731,584577.7395566158,586211.6413994642,587755.4142068527,589213.7733206057,590591.2166870856,591892.031373688,593120.3004073641,594279.9097551608,595374.5554481252,596407.7507095496,597382.8331219839,598302.9717305093,599171.1740796653,599990.2931239598,600763.0340147935,601491.9607260196,602179.5025076921,602827.9601573999,603439.5120934872,604016.2202267769,604560.0356302027,605072.8040138258,
Sri Lanka,11.0,295.4585923075747,610.0220382256588,957.8743428441528,1342.535820650453,1767.898418718746,2238.2649991778126,2758.392437227739,3333.5393794597103,3969.5189447305593,4672.756902589075,5450.3559153617925,6310.166392574959,7260.864696051562,8312.039489916024,9474.28685916776,10759.315172566343,12180.060758052587,13750.815286629173,15487.366064488357,17407.150480953682,19529.425943012655,21875.45676336146,24468.719385856573,27335.1281303739,30503.282524551007,34004.73873218525,37874.30687198641,42150.37616492144,46875.27064058282,52095.63708779082,57862.868049831835,64233.56212412151,71270.02373073803,79040.80496095745,87621.29123199526,97094.33311174072,107550.92518130723,119090.93369182851,131823.87303328534,145869.7298164002,161359.8351374174,178437.7786118596,197260.36259986856,217998.58917640854,240838.6663635571,265983.02936257893,293651.3516476092,324081.53007173864,357530.6236350737,394275.70002784097,434614.5742415072,478866.3803041744,527371.9262710983,580493.7941105296,638616.0884475546,702143.7951633442,771501.6571860204,847132.4808167832,929494.8177749871,1019059.9106281947,1116307.8578386165,1221722.920225476,1335787.9368847574,1458977.8166583586,1591752.1498052618,1734546.9628950262,1887765.7255977048,2051769.7900252517,2226868.424781876,2413308.7313480983,2611265.744472404,2820833.0645357305,3042014.3949007294,3274716.3577448274,3518742.9651665804,3773792.069977869,4039454.0533612156,4315212.941252088,4600450.033960891,4894450.019263776,5196409.417349945,5505447.129833937,5820616.752414885,6140920.226768591,6465322.375973084,6792765.851277558,7122186.021025326,7452525.348037182,7782746.876202556,8111846.5155606475,8438863.867108835,8762891.427912792,9083082.091938246,9398654.940643257,9708899.335320363,10013177.414731825,10310925.20527108,10601652.373427588,10884940.858524399,11160442.61095907,11427876.520603627,11687024.770129992,11937728.751873497,12179884.676747462,12413439.02954468,12638383.938888337,12854752.586214704,13062614.717275513,13262072.28927673,13453255.341800766,13636318.093124295,13811435.279922768,13978798.783451911,14138614.518220127,14291099.590308605,14436479.733447082,14574986.999475883,14706857.692267694,14832330.528801588,14951645.05072752,15065040.199935492,15172753.112114724,15275018.060137643,15372065.57469227,15464121.692188244,15551407.339809395,15634137.830907652,15712522.464290528,15786764.218239084,15857059.519843144,15923598.086386545,15986562.829776414,16046129.813144607,16102468.25374117,16155740.566321228,16206102.438373996,16253702.933414236,16298684.619351275,16341183.714878747,16381330.252000228,16419248.249129511,16455055.896137686,16488865.743117632,16520784.896665733,16550915.216847366,16579353.517118244,16606191.761686599,16631517.263758626,16655412.879926702,16677957.20238348,16699224.74611801,16719286.133041162,16738208.270174045,16756054.522568764,16772884.882039888,16788756.128757264,16803721.988609537,16817833.28298362,16831138.074313402,
Papua New Guinea,0.0,1.1645282004181006,2.4523401879659965,3.876487464777258,5.451403115937876,7.1930482666681925,9.119073698496448,11.248998737673924,13.60440909065658,16.209175647427866,19.089696036803957,22.275162647858792,25.79785812039683,29.693482547638194,34.00151511861557,38.765614262721016,44.0340599889073,49.86024305701301,56.30320592613764,63.42824105652009,71.30755206061244,80.02098567152275,89.65684015731489,100.31276018705377,112.0967258260543,125.12814582515709,139.53906777475697,155.47551501987604,173.09896506033596,192.58798563382845,214.14004198816525,237.97349587407126,264.32981712114884,293.4760265627342,325.7073985950998,361.35045012193166,400.7662423221682,444.35403378307103,492.5553190990141,545.8582906460749,604.8027754680785,669.9856905371221,742.0670706217459,821.7767376947833,909.9216671629258,1007.394128872789,1115.1806922426167,1234.3721687863897,1366.1746014537548,1511.9214154101066,1673.0868300429331,1851.3006827182242,2048.364810038833,2266.2711251095657,2507.2215942391945,2773.6502968708755,3068.2477629823493,3393.987858326847,3754.1574474214212,4152.389107339479,4592.697245193943,5079.517904988526,5617.752647031845,6212.816945880571,6870.693474504553,7597.99075818655,8402.007836372717,9290.805328951279,10273.283558854971,11359.268473506894,12559.605933586,13886.265232913545,15352.452561186787,16972.73529540642,18763.17798961013,20741.49100236977,22927.19271584207,25341.7862989319,28008.952056803355,30954.756280582555,34207.877575283026,37799.851584220814,41765.33471099357,46142.38780675359,50972.77970251424,56302.311500263146,62181.160275863236,68664.24275202544,75811.59693731797,83688.77944067543,92367.27628341239,101924.92277575805,112446.32732326574,124023.29214771191,136755.22267221077,150749.51488637947,166121.90778307058,182996.78573299473,201507.41225549259,221796.07487508678,244014.11672522128,268321.82783621835,294888.16736610077,323890.2841735555,355512.80317058176,389946.84354966483,427388.73537119664,468038.4066532633,512097.4137781965,559766.5980705627,611243.3654586113,666718.5906387868,726373.1721833489,790374.2841553816,858871.3818634751,931992.0551995874,1009837.8357756463,1092480.083423818,1179956.106129533,1272265.6561835452,1369367.9750520273,1471179.5263351824,1577572.5537551094,1688374.589964219,1803368.9566971553,1922296.3252849218,2044857.305549067,2170715.993408258,2299504.4036488864,2430827.610319107,2564269.4511887683,2699398.5844725403,2835774.707555572,2972954.7522713696,3110498.841816298,3247975.8936020182,3384968.702272867,3521078.4103540424,3655928.3190460815,3789166.972125738,3920470.5351674287,4049544.472710387,4176124.5698450496,4299977.35534334,4420899.9812602885,4538719.6502583185,4653292.646365179,4764503.051420656,4872261.222721101,4976502.082990094,5077183.294545737,5174283.363202286,5267799.714297809,5357746.783872109,5444154.149542322,5527064.728326051,5606533.05840648,5682623.6778603485,5755409.6107236035,5824970.963876766,
Seychelles,0.0,11.43217568796314,24.07123352146557,38.043858608212375,53.48987341663474,70.56356429393094,89.43513348967168,110.29228826069887,133.3419763076266,158.81227839359167,186.95446987643382,218.04526316376288,252.38923845675413,290.3214758130193,332.2103980057051,378.4608304371428,429.51728479471365,485.8674694506627,548.0460256349983,616.6384850242998,692.2854364685329,775.686884421026,867.6067679652438,968.8776062211118,1080.4052163289446,1203.173431595813,1338.2487364460694,1486.7847145463863,1650.0261716701334,1829.3127681893952,2026.0819905684841,2241.871229107525,2478.318698138091,2737.162933060372,3020.24053866945,3329.4818313734177,3666.90401786864,4034.6015454790254,4434.733225619925,4869.50579559789,5341.153620038474,5851.914271453019,6403.999893099489,6999.564360186481,7640.6663691819385,8329.228891910056,9066.99567741227,9855.485510120228,10695.945456249525,11589.304545983701,12536.129240382821,13536.582511271012,14590.388367010122,15696.80342578264,16854.597206687067,18062.042462980055,19316.916539185153,20616.51442515957,21957.673251336913,23336.808125045387,24749.958032592556,26192.840460885174,27660.912958335564,29149.439463912488,30653.55927026669,32168.35635697468,33688.92701330085,35210.44385176244,36728.21458033825,38237.734418130014,39734.731147774204,41215.20231390387,42675.44441979885,44112.07427401386,45522.04278772743,46902.641863418125,48251.505037938354,49566.60267217751,50846.23253168454,52089.006563383744,53293.834794580594,54459.90677317575,55586.67168213999,56673.81733831075,57721.24889149776,58729.06740284201,59697.54889079757,60627.123983241465,61518.358474910965,62371.93491305243,63188.63535319341,63969.32534614011,64714.939174709725,65426.46638620912,66104.93953857858,66751.42319324048,67367.00403960545,67952.78216624846,68509.86332050266,69039.35214848735,69542.34634479896,70019.93159164088,70473.1772728937,70903.132838044,71310.82480737541,71697.25429881304,72063.39506907019,72410.19197179384,72738.55981203238,73049.38253355565,73343.51270507593,73621.77126060096,73884.94746370749,74133.79906184877,74369.05260072237,74591.40387954946,74801.51850948375,75000.03257328253,75187.55337154839,75364.66019072199,75531.90518181189,75689.8141926244,75838.88770615308,75979.60171722497,76112.40868453782,76237.73842485622,76355.99904831067,76467.57784874136,76572.8422044907,76672.14044692017,76765.80271567566,76854.14179203997,76937.45390288581,77016.0195094545,77090.10405738931,77159.9587149029,77225.82106878534,77287.91580806937,77346.45536754109,77401.64055580065,77453.66114775343,77502.69645827381,77548.91588531288,77592.47943174967,77633.53820105245,77672.23487058668,77708.70414213804,77743.07317020227,77775.46196998695,77805.98380424477,77834.74555159001,77861.84805533489,77887.38645506109,77911.45050071976,77934.12485046324,77955.48935306734,77975.61931532441,77994.58575594214,78012.455642202,78029.29212148463,
